item_name,item_code,created_at,size,quantity,price,store_type
"Household candles, box, BL",110561109,7/3/16 2:59 PM,1,8,44,small_medium_shop
"Men's lace-up shoes, WKB-L",110321101,6/26/16 10:32 PM,1,1,699,small_medium_shop
"Long-grain rice, parboiled, WKB",110111101,3/28/16 11:33 PM,1,1,15.3,small_medium_shop
"Water, still, large bottle, WKB",110122101,2/15/16 9:20 PM,2,1,12,
"Charcoal, sack",110453101,3/20/16 11:59 PM,4,1,62,market
"Interurban transport, single ticket, 50 km",110731101,4/4/16 10:40 PM,1,1,12.5,None
Fresh carrots,110117103,7/4/16 5:05 PM,1,1,24.9,
"Dry cleaning, men's two-piece suit",110314101,5/29/16 11:19 AM,1,1,160,private_service_provider
"Microwave oven, 16-22 l, WKB-L",110531103,7/10/16 7:23 PM,1,1,3199,small_medium_shop
"Instant coffee, NESCAFE Classic ",110121102,2/1/16 7:55 PM,170,1,122.59,small_medium_shop
"Diesel fuel, normal",110722104,4/17/16 5:32 PM,1,1,14.99,specialized_shop
"Energy saving light bulb, 15W, WKB",110552103,6/3/16 12:02 AM,1,1,57.49,small_medium_shop
"Instant coffee, NESCAFE Classic ",110121102,6/6/16 5:40 PM,170,1,92.99,small_medium_shop
"Men's blue jeans, WKB-L",110312107,4/13/16 1:40 PM,1,1,399,
"Men's shirt, WKB-M",110312103,4/17/16 5:25 PM,1,1,493,
"Water, still, large bottle, WKB",110122101,1/27/16 8:01 PM,2,1,12,small_medium_shop
"Bath towel, large, WKB",110521103,7/24/16 8:43 PM,1,1,349,small_medium_shop
"AA alkaline batteries, DURACELL",110552104,8/7/16 3:01 PM,1,4,49,small_medium_shop
"Studio apartment, 35-60 m2",1104111109,5/1/16 4:10 AM,1,1,6000,other
"Roasted groundnuts (peanuts), WKB",110116203,3/28/16 5:51 PM,120,1,28,small_medium_shop
"Men's lace-up shoes, WKB-L",110321101,7/5/16 2:43 PM,1,1,699,small_medium_shop
"Instant noodles, any flavor, WKB",110111504,4/18/16 7:25 PM,64,1,25.2,small_medium_shop
Fresh onions,110117104,4/25/16 8:05 PM,1000,1,16.99,
"Men's blue jeans, WKB-L",110312107,5/8/16 1:59 PM,1,1,879,market
"Pork ham, pressed, WKB",110112501,6/23/16 3:02 PM,200,1,69,
"Bicycle, basic commuter, WKB",110713105,4/24/16 9:27 PM,1,1,4250,small_medium_shop
"Diesel fuel, normal",110722104,5/4/16 1:23 PM,1,1,16.97,specialized_shop
"Dinner plate, flat, porcelain, WKB-L",110541104,8/8/16 6:10 PM,1,1,135,
"Energy saving light bulb, 15W, WKB",110552103,5/8/16 12:51 PM,1,1,145,small_medium_shop
"White sugar, WKB",110118101,5/9/16 7:03 PM,1,1,8.89,
"Microwave oven, 16-22 l, WKB-L",110531103,7/18/16 10:11 PM,1,1,3500,specialized_shop
"Bicycle, basic commuter, WKB",110713105,4/24/16 7:56 PM,1,1,5250,small_medium_shop
"Car battery,  55 Ah, WKB",110723105,7/31/16 7:06 PM,1,1,2015,specialized_shop
"Paint, indoor use, washable, WKB",110431101,7/3/16 4:26 PM,10,1,795,specialized_shop
"Petrol, Superplus",110722103,4/24/16 3:14 PM,1,1,18.72,specialized_shop
"Red wine, table wine, BL",110212101,6/13/16 3:24 PM,1.125,1,50,small_medium_shop
"Paint, indoor use, washable, WKB",110431101,4/10/16 7:36 PM,4,1,280,specialized_shop
"Chicken eggs, caged hen, large size",110114401,3/14/16 9:37 PM,1,12,36.69,
"Energy saving light bulb, 15W, WKB",110552103,4/10/16 7:41 PM,1,1,76,small_medium_shop
"Men's trousers, cotton/polyester, WKB-L",110312104,4/17/16 2:17 PM,1,1,431,small_medium_shop
"Water, still, large bottle, WKB",110122101,1/18/16 5:35 PM,2,1,11.2,small_medium_shop
"Wrist-watch, men's, CITIZEN Eco-Drive BM6060",111231102,6/13/16 6:19 PM,1,1,1560,specialized_shop
"Cigarette, MALBORO Red",110221101,5/1/16 1:28 PM,1,20,36,
"Butter biscuits, WKB",110111405,4/5/16 12:38 AM,200,1,7,
"Summer tire, R15, WKB",110723103,12/24/15 3:03 AM,1,4,8708,specialized_shop
"Men's blue jeans, WKB-L",110312107,6/5/16 7:50 PM,1,1,539,small_medium_shop
"Yoghurt, plain, WKB",110114203,4/15/16 4:43 PM,120,1,4.99,
"Dinner plate, flat, porcelain, WKB-L",110541104,3/6/16 8:14 PM,1,1,74,
"Salted crackers, WKB",110111407,3/14/16 8:30 PM,125,1,19.5,small_medium_shop
"Cooking salt, WKB",110119102,5/2/16 1:34 PM,500,1,8.2,
"Two-bedroom apartment, 80-120 m2",1104111113,8/2/16 5:20 AM,1,1,27000,other
"Pork ham, pressed, WKB",110112501,7/10/16 4:30 PM,200,1,44.9,small_medium_shop
"Hybrid bicycle, WKB",110713104,5/2/16 1:12 PM,1,1,6999,small_medium_shop
"Men's shirt, WKB-M",110312103,5/8/16 2:56 PM,1,1,485,small_medium_shop
"Petrol, Super",110722102,4/3/16 8:50 PM,1,1,17.36,specialized_shop
"Petrol, Super",110722102,3/27/16 1:20 PM,1,1,17.27,specialized_shop
"Flight, domestic, return ticket",110733107,4/4/16 1:55 PM,1,1,2865.6,private_service_provider
"Beef, with bones",110112105,1/4/16 7:12 PM,1,1,16.99,
"Men's shirt, WKB-M",110312103,7/10/16 6:58 PM,1,1,249,market
"Men's shirt, WKB-M",110312103,4/3/16 1:56 PM,1,1,669,specialized_shop
"Bread, white, sliced, WKB",110111305,5/10/16 2:34 PM,400,1,38,
"Coca cola or Pepsi, at cafe or restaurant",111111121,6/12/16 10:12 PM,750,1,38,private_service_provider
"Petrol, Super",110722102,3/27/16 8:24 PM,1,1,16.36,specialized_shop
"Milk chocolate bar, WKB",110118301,6/12/16 7:23 PM,170,1,54,street_outlet
"Plaster strips, plastic foil, WKB",110612105,5/22/16 6:08 PM,1,16,41,small_medium_shop
"Beef, with bones",110112105,7/18/16 6:30 PM,1,1,26.67,
"Charcoal, sack",110453101,8/7/16 10:30 PM,4,1,65,market
"Interurban (InterCity) bus, 50 Km",110732103,7/18/16 3:36 PM,1,1,17,private_service_provider
"AA alkaline batteries, DURACELL",110552104,6/19/16 2:38 PM,1,4,63,small_medium_shop
"Instant coffee, NESCAFE Classic ",110121102,1/5/16 6:24 PM,170,1,89.9,
"Plaster strips, plastic foil, WKB",110612105,5/8/16 12:33 PM,1,25,37,small_medium_shop
"Water, still, large bottle, WKB",110122101,7/18/16 2:56 PM,2,1,11,small_medium_shop
"Diesel fuel, normal",110722104,4/10/16 6:34 PM,1,1,15.69,specialized_shop
"Charcoal, sack",110453101,7/31/16 2:16 PM,4,1,51,market
"Foam mattress, double, WKB",110511108,5/17/16 1:22 PM,1,1,2599,
"Microwave oven, 16-22 l, WKB-L",110531103,8/7/16 6:53 PM,1,1,2919,small_medium_shop
"Men's condoms, WKB",110612103,6/6/16 4:30 PM,1,6,31.31,
"Petrol, Superplus",110722103,3/22/16 9:51 PM,1,1,16.99,specialized_shop
"Cooking salt, WKB",110119102,4/24/16 2:55 PM,500,1,9.12,
"Football (soccer ball), WKB",110931110,3/7/16 12:22 AM,1,1,515,small_medium_shop
"Bath towel, large, WKB",110521103,5/2/16 2:59 PM,1,1,226,small_medium_shop
Consultation: general medical practitioner/primary care physician,110621101,5/2/16 9:19 PM,1,1,920,private_service_provider
"Spaghetti, WKB",110111502,2/23/16 11:50 PM,500,1,12.99,
"Charcoal, sack",110453101,4/24/16 6:34 PM,4,1,49,market
"Dinner plate, flat, porcelain, WKB-L",110541104,8/14/16 3:10 PM,1,1,135,small_medium_shop
"Football (soccer ball), WKB",110931110,2/18/16 1:17 PM,1,1,199,small_medium_shop
"Dry cleaning, men's two-piece suit",110314101,4/17/16 6:07 PM,1,1,160,private_service_provider
"Liquefied gas, propane",110452101,7/24/16 7:10 PM,10,1,120,specialized_shop
"Foam mattress, double, WKB",110511108,5/2/16 10:40 PM,1,1,5400,
"Men's T-shirt, WKB-L",110312106,6/12/16 11:40 PM,1,1,229,small_medium_shop
"Men's T-shirt, WKB-L",110312106,5/15/16 5:19 PM,1,1,98,
"Energy saving light bulb, 15W, WKB",110552103,8/7/16 5:16 PM,1,1,110,small_medium_shop
"Milk chocolate bar, WKB",110118301,6/5/16 5:33 PM,170,1,54,street_outlet
"Paint, indoor use, washable, WKB",110431101,6/12/16 11:49 PM,4,1,165,specialized_shop
"Dishwashing detergent, WKB",110561108,4/24/16 4:10 PM,500,1,30,small_medium_shop
"Dishwashing detergent, WKB",110561108,2/22/16 8:56 PM,750,1,45.49,
"Spaghetti, WKB",110111502,4/24/16 3:59 PM,500,1,10.71,small_medium_shop
"Fresh potatoes, brown",110117201,6/7/16 10:21 PM,1,1,13.9,small_medium_shop
"Car hire, 1 day, unlimited mileage, WKB",110724102,6/20/16 3:49 PM,1,1,1085.71,private_service_provider
"Dinner plate, flat, porcelain, WKB-L",110541104,4/17/16 5:50 PM,1,1,125,small_medium_shop
"Men's shirt, WKB-M",110312103,7/21/16 4:03 PM,1,1,790,specialized_shop
"COCA COLA / PEPSI COLA, can",110122102,3/25/16 6:39 PM,354,1,11.2,
"Summer tire, R15, WKB",110723103,6/19/16 2:57 PM,1,4,8200,specialized_shop
"Trolley, soft case, BL",111232104,4/26/16 4:38 PM,1,1,1049.3,
"Microwave oven, 16-22 l, WKB-L",110531103,6/19/16 2:53 PM,1,1,4558,small_medium_shop
"Dinner plate, flat, porcelain, WKB-L",110541104,6/5/16 9:15 PM,1,1,125,small_medium_shop
"Paint, indoor use, washable, WKB",110431101,4/24/16 3:54 PM,10,1,495,specialized_shop
"Men's blue jeans, WKB-L",110312107,6/19/16 1:59 PM,1,1,539,small_medium_shop
"Energy saving light bulb, 15W, WKB",110552103,7/11/16 7:30 PM,1,1,105,
"Football (soccer ball), WKB",110931110,2/9/16 4:01 PM,1,1,130,small_medium_shop
"Urban (city) bus, 5-15 km",110732101,4/25/16 4:04 PM,1,1,17,private_service_provider
"Red wine, table wine, BL",110212101,5/22/16 6:38 PM,750,1,59.5,small_medium_shop
"Petrol, Superplus",110722103,4/21/16 3:20 PM,1,1,18.86,specialized_shop
"Chicken, whole, frozen",110112402,3/15/16 6:18 PM,1,1,29.5,
"Foam mattress, double, WKB",110511108,4/17/16 4:52 PM,1,1,4250,small_medium_shop
"Cooking salt, WKB",110119102,8/8/16 4:38 PM,500,1,11.35,
"Men's haircut, barber shop",111211101,6/19/16 8:08 PM,1,1,150,private_service_provider
"Men's lace-up shoes, WKB-L",110321101,4/26/16 8:09 PM,1,1,2150,
"Red wine, table wine, BL",110212101,5/29/16 2:13 PM,700,1,24.7,small_medium_shop
"Petrol, Superplus",110722103,3/26/16 2:43 PM,1,1,17.7,specialized_shop
"One-bedroom apartment, 40-60 m2",1104111110,6/3/16 12:10 AM,1,1,14000,other
"Cigarette, MALBORO Red",110221101,3/29/16 9:44 PM,1,20,25,
"Single-family house, 180-240 m2",1104111102,4/12/16 2:27 PM,1,1,4800,other
"Energy saving light bulb, 15W, WKB",110552103,6/8/16 2:45 PM,1,1,115,
"Bicycle, basic commuter, WKB",110713105,5/22/16 5:22 PM,1,1,3999,small_medium_shop
"Interurban (InterCity) bus, 50 Km",110732103,4/18/16 6:52 PM,1,1,18,private_service_provider
"Foam mattress, double, WKB",110511108,6/8/16 5:37 PM,1,1,4870,specialized_shop
"Water, still, large bottle, WKB",110122101,6/6/16 3:27 PM,1.5,1,9.2,small_medium_shop
"Salted crackers, WKB",110111407,7/10/16 3:57 PM,300,1,16.9,small_medium_shop
"Wheat flour, not self-rising, BL",110111202,4/4/16 1:53 PM,1,1,7.65,
"Men's haircut, barber shop",111211101,8/9/16 3:50 PM,1,1,100,private_service_provider
"Men's trousers, cotton/polyester, WKB-L",110312104,2/15/16 6:39 PM,1,1,431,small_medium_shop
"Hotel, three-star, capital city",111121103,4/4/16 12:23 AM,1,1,584,other
"Tomato ketchup, WKB",110119103,4/17/16 9:01 PM,400,1,31,small_medium_shop
"Men's trousers, cotton/polyester, WKB-L",110312104,5/29/16 3:40 PM,1,1,356,small_medium_shop
"AA alkaline batteries, DURACELL",110552104,5/22/16 1:43 PM,1,4,49.9,market
"Dinner plate, flat, porcelain, WKB-L",110541104,4/11/16 1:04 AM,1,1,84.99,small_medium_shop
"Dinner plate, flat, porcelain, WKB-L",110541104,7/24/16 4:34 PM,1,1,125,small_medium_shop
"Vegetable oil, WKB",110115306,5/19/16 4:57 PM,1.5,1,18,street_outlet
"Men's trousers, cotton/polyester, WKB-L",110312104,5/29/16 1:49 PM,1,1,449,small_medium_shop
"Toilet paper, multipack, WKB",111212111,3/13/16 6:54 PM,1,4,39.3,small_medium_shop
"Dinner plate, flat, porcelain, WKB-L",110541104,7/18/16 4:17 PM,1,1,135,small_medium_shop
"Diesel fuel, normal",110722104,4/10/16 4:58 PM,1,1,17.18,specialized_shop
"Energy saving light bulb, 15W, WKB",110552103,7/11/16 3:20 PM,1,1,105,
"Petrol, Superplus",110722103,4/10/16 6:26 PM,1,1,18.99,specialized_shop
"Men's lace-up shoes, WKB-L",110321101,6/12/16 11:39 PM,1,1,1490,small_medium_shop
"Football (soccer ball), WKB",110931110,8/7/16 2:23 PM,1,1,399,
"Spaghetti, WKB",110111502,6/26/16 9:19 PM,500,1,14,street_outlet
"Spaghetti, WKB",110111502,5/2/16 7:39 PM,500,1,15.49,small_medium_shop
"Fresh apple, red delicious",110116101,5/23/16 6:40 PM,1,1,39.9,
"Red wine, table wine, BL",110212101,5/16/16 4:40 PM,700,1,29.49,
"Two-bedroom apartment, 80-120 m2",1104111113,5/17/16 3:56 PM,1,1,15000,other
"Toilet paper, multipack, WKB",111212111,4/18/16 12:45 AM,1,4,54,small_medium_shop
"Water, still, large bottle, WKB",110122101,3/21/16 2:10 PM,2,1,12.3,
"Petrol, Superplus",110722103,3/13/16 4:37 PM,1,1,17.88,specialized_shop
"Fresh potatoes, brown",110117201,3/14/16 8:27 PM,1,1,12.5,small_medium_shop
"Potato chips (crisps), WKB",110117304,5/16/16 3:28 PM,162,1,50.2,
"Petrol, Superplus",110722103,3/14/16 1:06 AM,1,1,17.89,specialized_shop
"Men's trousers, cotton/polyester, WKB-L",110312104,5/22/16 4:07 PM,1,1,647,small_medium_shop
"AA alkaline batteries, DURACELL",110552104,4/6/16 11:57 PM,1,4,55,small_medium_shop
"Paint, indoor use, washable, WKB",110431101,7/25/16 8:05 PM,4,1,275,specialized_shop
"Men's blue jeans, WKB-L",110312107,4/10/16 7:55 PM,1,1,998,small_medium_shop
"Red wine, table wine, BL",110212101,2/22/16 9:18 PM,750,1,42.45,
"Trolley, soft case, BL",111232104,8/1/16 8:01 PM,1,1,1148,small_medium_shop
"Car battery,  55 Ah, WKB",110723105,6/13/16 12:05 AM,1,1,1790.9,specialized_shop
"Red wine, table wine, BL",110212101,3/6/16 8:41 PM,1,1,20,small_medium_shop
"Dishwashing detergent, WKB",110561108,4/26/16 8:08 PM,600,1,37.39,
"Fresh apples, typical local variety",110116111,4/25/16 10:08 PM,1,1,23,small_medium_shop
"Olive oil, extra virgin, WKB",110115302,3/28/16 3:38 PM,500,1,107,small_medium_shop
"Paint, indoor use, washable, WKB",110431101,6/2/16 7:02 PM,10,1,490,specialized_shop
"Energy saving light bulb, 15W, WKB",110552103,4/2/16 3:52 PM,1,1,67.9,
"Men's shirt, WKB-M",110312103,5/9/16 5:39 PM,1,1,699,specialized_shop
"Foam mattress, double, WKB",110511108,3/24/16 4:21 PM,1,1,5550,
"Long-grain rice, parboiled, WKB",110111101,6/13/16 11:16 PM,1,1,32.99,small_medium_shop
"Flight, international, return ticket, long distance",110733106,4/25/16 12:31 AM,1,1,21018,private_service_provider
"Women's haircut, basic hairdresser",111211104,7/18/16 1:39 PM,1,1,190,private_service_provider
"Paint, indoor use, washable, WKB",110431101,6/12/16 10:57 PM,10,1,315,specialized_shop
"Cat food, tin, WKB",110933103,4/10/16 8:48 PM,340,1,28,small_medium_shop
"Trolley, soft case, BL",111232104,7/18/16 2:50 PM,1,1,1050,small_medium_shop
"Chicken eggs, caged hen, large size",110114401,7/4/16 12:07 AM,1,12,29.9,small_medium_shop
"Toilet paper, multipack, WKB",111212111,5/15/16 6:48 PM,1,4,41,specialized_shop
"Beer, domestic brand, single bottle, WKB",110213102,4/17/16 5:12 PM,740,1,68.1,small_medium_shop
"Foam mattress, double, WKB",110511108,4/3/16 8:24 PM,1,1,4250,small_medium_shop
"Men's lace-up shoes, WKB-L",110321101,7/3/16 9:12 PM,1,1,1500,market
"Men's trousers, cotton/polyester, WKB-L",110312104,4/24/16 8:47 PM,1,1,539,small_medium_shop
"Two-bedroom apartment, 80-120 m2",1104111113,3/5/16 9:56 PM,1,1,16000,other
"Bath towel, large, WKB",110521103,7/31/16 2:00 PM,1,1,226,small_medium_shop
"One-bedroom apartment, 40-60 m2",1104111110,5/3/16 5:47 PM,1,1,19000,other
"Dishwashing detergent, WKB",110561108,2/1/16 10:21 PM,500,1,31.25,
"Black tea, in bags, WKB",110121105,3/3/16 5:28 PM,50,1,8.5,
"Toilet paper, multipack, WKB",111212111,4/25/16 5:40 PM,1,6,24,small_medium_shop
"Men's trousers, cotton/polyester, WKB-L",110312104,7/21/16 8:25 PM,1,1,699,specialized_shop
"Football (soccer ball), WKB",110931110,5/8/16 2:44 PM,1,1,217,small_medium_shop
"Trolley, soft case, BL",111232104,7/31/16 3:20 PM,1,1,899,small_medium_shop
"Instant coffee, NESCAFE Classic ",110121102,12/29/15 4:06 PM,170,1,89.9,
Electricity: 600 kWh,110451101,5/7/16 2:16 PM,758,1,262.05,public_semi_public_service
"Men's shirt, WKB-M",110312103,4/10/16 2:10 PM,1,1,485,small_medium_shop
"Milk, fresh, unskimmed, WKB",110114101,12/18/15 11:44 PM,1,1,10,small_medium_shop
"Roasted groundnuts (peanuts), WKB",110116203,4/25/16 4:22 PM,120,1,19,small_medium_shop
"Interurban transport, single ticket, 50 km",110731101,6/13/16 10:53 AM,1,1,6.5,None
"Beer, domestic brand, single bottle, WKB",110213102,5/29/16 6:25 PM,340,1,18.6,street_outlet
"Men's trousers, cotton/polyester, WKB-L",110312104,7/3/16 3:26 PM,1,1,399,small_medium_shop
"Men's lace-up shoes, WKB-L",110321101,3/7/16 9:37 PM,1,1,699,small_medium_shop
"Men's sport shoes, ADIDAS, ASICS, NIKE",110321103,6/12/16 10:25 PM,1,1,1735,small_medium_shop
"Fresh apples, typical local variety",110116111,8/15/16 3:21 PM,1,1,39,
"Apple juice, WKB",110122104,3/16/16 8:17 PM,1000,1,20.79,small_medium_shop
"Football (soccer ball), WKB",110931110,8/14/16 6:29 PM,1,1,239,small_medium_shop
"Fresh apple, red delicious",110116101,3/24/16 2:34 PM,1,1,39.9,small_medium_shop
"Bath towel, large, WKB",110521103,4/3/16 6:47 PM,1,1,149,small_medium_shop
"Beef, with bones",110112105,7/18/16 6:30 PM,1,1,128.99,small_medium_shop
"Two-bedroom apartment, 80-120 m2",1104111113,7/20/16 5:03 PM,1,1,10000,other
"Tuna flakes, tinned, WKB",110113202,8/1/16 2:36 PM,170,1,38.49,
"Coca cola or Pepsi, at cafe or restaurant",111111121,5/8/16 12:58 PM,380,1,30,private_service_provider
"Trolley, soft case, BL",111232104,5/2/16 6:11 PM,1,1,875,
Fresh onions,110117104,7/10/16 4:35 PM,1,1,18.9,small_medium_shop
"Tuna flakes, tinned, WKB",110113202,3/1/16 8:19 PM,180,1,33,
"Tomato ketchup, WKB",110119103,3/21/16 11:21 PM,400,1,31,small_medium_shop
"Cheese, processed, WKB",110114303,5/2/16 2:32 PM,180,1,42.9,small_medium_shop
"Energy saving light bulb, 15W, WKB",110552103,4/4/16 12:36 AM,1,1,74,
"Bread, whole wheat, WKB",110111303,4/25/16 3:00 PM,360,1,22.1,market
Fresh cucumber,110117101,3/24/16 6:24 PM,1,1,32.99,small_medium_shop
"Hybrid bicycle, WKB",110713104,4/10/16 3:16 PM,1,1,9200,small_medium_shop
"Beef, with bones",110112105,8/8/16 4:27 PM,1,1,145,street_outlet
"Women's haircut, basic hairdresser",111211104,2/17/16 5:31 PM,1,1,160,private_service_provider
"Dishwashing detergent, WKB",110561108,8/14/16 4:36 PM,600,1,53.75,small_medium_shop
"Red wine, table wine, BL",110212101,4/13/16 7:12 PM,750,1,63,small_medium_shop
"Energy saving light bulb, 15W, WKB",110552103,3/29/16 7:44 PM,1,1,96.9,
"Steam iron, WKB-M",110532104,7/24/16 4:30 PM,1,1,979,small_medium_shop
"Men's shirt, WKB-M",110312103,5/22/16 7:38 PM,1,1,660,specialized_shop
"Men's blue jeans, WKB-L",110312107,6/26/16 1:31 PM,1,1,734,small_medium_shop
"Single-family house, 180-240 m2",1104111102,6/26/16 11:48 PM,1,1,25000,other
Fresh carrots,110117103,3/5/16 2:49 PM,1,1,17.9,
"Beef, minced",110112106,5/10/16 3:58 PM,512,1,45.58,
"Petrol, Superplus",110722103,5/4/16 1:36 PM,1,1,20.71,specialized_shop
"Red wine, table wine, BL",110212101,7/19/16 4:14 PM,750,1,60,street_outlet
"Bar soap, solid, SB",111212109,4/17/16 6:39 PM,100,1,11.8,small_medium_shop
"Bar soap, solid, SB",111212109,7/4/16 6:15 PM,125,1,13,
"Cinema ticket, weekend",110942103,6/13/16 8:35 PM,1,1,125,private_service_provider
"Urban tram (rail) or tube, single ticket",110731104,5/15/16 5:29 PM,1,1,4.1,None
"Milk chocolate bar, WKB",110118301,7/10/16 5:20 PM,100,1,38,small_medium_shop
"Men's condoms, WKB",110612103,5/22/16 4:28 PM,1,6,70,small_medium_shop
Fresh oranges,110116105,7/18/16 6:34 PM,1,1,11.99,
"Charcoal, sack",110453101,7/18/16 7:40 PM,3,1,34.99,market
"Men's trousers, cotton/polyester, WKB-L",110312104,4/17/16 2:16 PM,1,1,499,small_medium_shop
"Fresh apples, typical local variety",110116111,4/4/16 11:04 PM,1,1,26.9,small_medium_shop
"Fresh bananas, standard",110116102,6/21/16 2:48 PM,1,1,24.9,
"Single-family house, 180-240 m2",1104111102,5/3/16 5:54 PM,1,1,20000,other
"Women's haircut, basic hairdresser",111211104,7/31/16 4:02 PM,1,1,190,private_service_provider
"Football (soccer ball), WKB",110931110,6/19/16 1:53 PM,1,1,227,small_medium_shop
"Flight, domestic, return ticket",110733107,4/24/16 3:45 AM,1,1,3057,private_service_provider
"Bath towel, large, WKB",110521103,5/2/16 5:01 PM,1,1,199,specialized_shop
"Fresh apple, red delicious",110116101,7/25/16 1:22 PM,1,1,49.9,small_medium_shop
"Men's trousers, cotton/polyester, WKB-L",110312104,6/13/16 6:53 PM,1,1,399,small_medium_shop
"Clothing material, cotton, BNR",110311101,6/26/16 6:24 PM,1,1,59.99,specialized_shop
"Bicycle, basic commuter, WKB",110713105,4/3/16 8:12 PM,1,1,3850,
"Petrol, Super",110722102,5/3/16 1:24 AM,1,1,17.48,specialized_shop
Fresh oranges,110116105,2/22/16 6:00 PM,1,1,27.99,
"Urban (city) bus, 5-15 km",110732101,6/28/16 7:49 PM,1,1,9.15,public_semi_public_service
"Men's haircut, barber shop",111211101,4/3/16 8:25 PM,1,1,120,private_service_provider
"Energy saving light bulb, 15W, WKB",110552103,4/10/16 6:40 PM,1,1,115,small_medium_shop
"Petrol, Superplus",110722103,6/6/16 12:31 AM,1,1,20.88,specialized_shop
"White sugar, WKB",110118101,5/11/16 4:15 PM,1,1,12.02,
"Thorax X-ray photograph, for adult",110623105,5/10/16 1:47 AM,1,1,100,private_service_provider
"Long-grain rice, parboiled, WKB",110111101,4/24/16 4:02 PM,1,1,15.3,small_medium_shop
"Football (soccer ball), WKB",110931110,6/26/16 4:42 PM,1,1,129,small_medium_shop
"Flight, international, return ticket, long distance",110733106,5/18/16 3:14 PM,1,1,29934.4,private_service_provider
"Tinned pineapple, whole slices, BL",110116201,4/25/16 6:03 PM,565,1,49,
"Diesel fuel, normal",110722104,3/27/16 5:27 PM,1,1,14.13,specialized_shop
"Pork, ribs",110112204,4/25/16 3:32 PM,1,1,90.9,
Fresh onions,110117104,6/13/16 2:38 PM,1,1,13.9,small_medium_shop
"Chicken, whole, frozen",110112402,5/22/16 8:33 PM,1944,1,68.53,small_medium_shop
"Olive oil, extra virgin, WKB",110115302,7/18/16 6:34 PM,500,1,103,small_medium_shop
"Diesel fuel, normal",110722104,4/24/16 11:31 AM,1,1,15.86,specialized_shop
